1003.0645	3.580e2
1003.0775	5.410e2
1003.0904	1.276e3
1003.1034	2.475e3
1003.1163	7.180e3
1003.1293	2.091e4
1003.1423	3.560e4
1003.1553	3.711e4
1003.1683	4.053e4
1003.1813	5.076e4
1003.1942	3.563e4
1003.2072	1.548e4
1003.2202	5.381e3
1003.2331	1.788e3
1003.2461	7.140e2
1003.2590	5.140e2
1003.2720	2.680e2
1003.2850	3.230e2
1003.2979	5.070e2
1003.3109	4.500e2
1003.3239	6.190e2
1003.3369	4.470e2
1003.3498	4.290e2
1003.3628	6.480e2
1003.3757	5.600e2
1003.3888	3.710e2
1003.4017	4.690e2
1003.4147	7.880e2
1003.4277	1.131e3
1003.4406	1.696e3
1003.4536	4.646e3
1003.4666	1.367e4
1003.4796	2.010e4
1003.4925	1.809e4
1003.5055	2.167e4
1003.5184	2.640e4
1003.5314	1.618e4
1003.5444	5.840e3
1003.5574	1.988e3
1003.5703	7.520e2
1003.5833	6.540e2
1003.5963	3.560e2
1003.6093	1.100e2
1003.6223	2.770e2
1003.6353	2.190e2
1003.6482	1.860e2
1003.6612	1.780e2
1003.6741	2.270e2
1003.6871	1.890e2
1003.7001	1.680e2
1003.7131	2.430e2
1003.7260	1.790e2
1003.7390	1.650e2
1003.7520	4.740e2
1003.7649	8.630e2
1003.7779	1.108e3
1003.7908	3.078e3
1003.8038	6.332e3
1003.8168	8.370e3
1003.8298	8.405e3
1003.8428	1.110e4
1003.8558	1.117e4
1003.8688	5.511e3
1003.8817	2.086e3
1003.8947	6.760e2
1003.9077	5.340e2
1003.9207	3.480e2
1003.9336	2.160e2
1003.9466	2.590e2
1003.9595	4.150e2
1003.9725	2.420e2
1003.9855	2.020e2
1003.9985	1.910e2
1004.0114	1.660e2
1004.0244	2.030e2
1004.0374	1.380e2
1004.0504	2.660e2
1004.0634	3.710e2
1004.0764	3.760e2
1004.0893	4.900e2
1004.1023	7.060e2
1004.1152	7.320e2
1004.1282	1.663e3
1004.1412	2.573e3
1004.1542	3.091e3
1004.1672	3.495e3
1004.1801	4.576e3
1004.1931	3.720e3
1004.2061	1.536e3
1004.2191	6.400e2
1004.2320	3.910e2
1004.2450	1.950e2
1004.2580	2.860e2
1004.2710	2.670e2
1004.2839	3.930e2
1004.2969	2.860e2
1004.3099	4.050e2
1004.3229	3.130e2
1004.3359	3.070e2
1004.3488	3.020e2
1004.3618	4.000e2
1004.3748	2.280e2
1004.3878	2.100e2
1004.4007	1.260e2
1004.4137	2.970e2
1004.4267	5.370e2
1004.4396	3.080e2
1004.4526	5.580e2
1004.4656	9.150e2
1004.4786	1.404e3
1004.4916	2.041e3
1004.5046	1.918e3
1004.5176	2.594e3
1004.5305	1.647e3
1004.5435	8.920e2
1004.5565	4.330e2
1004.5695	3.870e2
1004.5825	9.100e1
1004.5954	2.270e2
1004.6084	1.290e2
1004.6213	8.100e1
1004.6343	1.910e2
1004.6473	2.220e2
1004.6603	2.040e2
1004.6733	1.990e2
1004.6862	1.030e2
1004.6993	1.780e2
1004.7122	2.440e2
1004.7252	3.690e2
1004.7382	2.040e2
1004.7512	2.830e2
1004.7642	3.460e2
1004.7771	1.710e2
